trip_id,stop_id,arrival_time,departure_time,stop_sequence
2392,896,17:06:00,17:06:00,0
2392,1115,17:25:00,17:27:00,1
2392,101,17:35:00,17:37:00,2
2392,1012,17:43:00,17:45:00,3
2392,2,18:02:00,18:08:00,4
2392,102,18:39:00,18:40:00,5
2392,1305,18:56:00,18:57:00,6
2392,1075,19:07:00,19:08:00,7
2392,839,19:23:00,19:25:00,8
2392,923,19:49:00,19:50:00,9
2392,799,20:18:00,20:18:00,10
2395,738,14:28:00,14:28:00,0
2395,1155,14:36:00,14:37:00,1
2395,432,14:42:00,14:46:00,2
2395,11,14:55:00,14:57:00,3
2395,337,15:41:00,15:44:00,4
2395,146,16:35:00,16:37:00,5
2395,987,17:01:00,17:03:00,6
2395,303,17:36:00,17:38:00,7
2395,833,18:17:00,18:19:00,8
2395,278,18:49:00,18:53:00,9
2395,512,19:12:00,19:14:00,10
2395,452,19:46:00,19:48:00,11
2395,1241,21:31:00,21:33:00,12
2395,900,21:44:00,21:46:00,13
2395,1012,22:14:00,22:16:00,14
2395,1255,22:32:00,22:32:00,15
2396,1031,16:46:00,16:46:00,0
2396,83,16:54:00,16:56:00,1
2396,505,17:19:00,17:21:00,2
2396,456,18:01:00,18:03:00,3
2396,21,18:36:00,18:38:00,4
2396,1174,18:48:00,18:50:00,5
2396,494,19:04:00,19:10:00,6
2396,968,19:38:00,19:39:00,7
2396,148,19:53:00,19:53:00,8
2411,249,14:53:00,14:53:00,0
2411,267,15:02:00,15:04:00,1
2411,681,15:29:00,15:31:00,2
2411,1089,15:42:00,15:44:00,3
2411,454,16:02:00,16:04:00,4
2411,987,16:29:00,16:32:00,5
2411,296,16:58:00,17:00:00,6
2411,516,17:07:00,17:09:00,7
2411,621,17:13:00,17:15:00,8
2411,757,17:24:00,17:26:00,9
2411,341,17:32:00,17:34:00,10
2411,369,17:47:00,17:49:00,11
2411,1298,18:14:00,18:17:00,12
2411,944,18:43:00,18:45:00,13
2411,218,19:16:00,19:16:00,14
2413,624,17:44:00,17:44:00,0
2413,844,18:00:00,18:02:00,1
2413,36,18:22:00,18:24:00,2
2413,270,18:43:00,18:45:00,3
2413,951,19:06:00,19:08:00,4
2413,1198,19:18:00,19:20:00,5
2413,835,19:27:00,19:29:00,6
2413,1180,19:45:00,19:46:00,7
2413,597,20:18:00,20:36:00,8
2413,1081,21:08:00,21:10:00,9
2413,589,21:54:00,21:54:00,10
2414,1208,19:03:00,19:03:00,0
2414,618,19:40:00,19:42:00,1
2414,424,19:53:00,20:25:00,2
2414,240,20:37:00,20:39:00,3
2414,1045,22:11:00,22:13:00,4
2414,737,22:43:00,22:45:00,5
2414,1213,23:05:00,23:09:00,6
2414,465,23:27:00,23:29:00,7
2414,624,23:41:00,23:43:00,8
2414,693,23:59:00,24:01:00,9
2414,988,24:21:00,24:21:00,10
2422,599,12:09:00,12:09:00,0
2422,448,12:41:00,12:43:00,1
2422,1155,13:57:00,13:59:00,2
2422,433,14:02:00,14:02:00,3
2423,1208,07:36:00,07:36:00,0
2423,204,07:51:00,07:52:00,1
2423,240,08:22:00,08:24:00,2
2423,88,09:18:00,09:20:00,3
2423,1045,10:11:00,10:13:00,4
2423,737,10:43:00,10:45:00,5
2423,825,11:05:00,11:09:00,6
2423,833,11:38:00,11:40:00,7
2423,303,12:16:00,12:18:00,8
2423,971,12:55:00,12:57:00,9
2423,1244,13:21:00,13:23:00,10
2423,943,14:15:00,14:18:00,11
2423,821,15:01:00,15:03:00,12
2423,711,15:13:00,15:16:00,13
2423,391,15:19:00,15:21:00,14
2423,739,15:28:00,15:28:00,15
2424,1255,07:17:00,07:17:00,0
2424,603,08:02:00,08:06:00,1
2424,598,08:21:00,08:23:00,2
2424,172,08:31:00,08:33:00,3
2424,741,08:45:00,08:47:00,4
2424,1054,09:10:00,09:10:00,5
2454,1206,11:40:00,11:40:00,0
2454,731,11:45:00,11:47:00,1
2454,640,12:14:00,12:16:00,2
2454,103,12:25:00,12:26:00,3
2454,852,13:25:00,13:28:00,4
2454,608,13:33:00,13:38:00,5
2454,219,13:42:00,13:44:00,6
2454,502,14:03:00,14:04:00,7
2454,1069,14:41:00,14:42:00,8
2454,320,14:58:00,14:59:00,9
2454,82,15:37:00,15:42:00,10
2454,347,16:05:00,16:05:00,11
2458,1050,15:38:00,15:38:00,0
2458,387,15:55:00,15:57:00,1
2458,713,16:50:00,16:53:00,2
2458,526,17:04:00,17:06:00,3
2458,1139,17:21:00,17:22:00,4
2458,1150,17:52:00,17:54:00,5
2458,829,18:19:00,18:21:00,6
2458,533,18:37:00,18:41:00,7
2458,1119,18:55:00,18:57:00,8
2458,189,19:07:00,19:09:00,9
2458,1106,19:25:00,19:27:00,10
2458,586,19:36:00,19:37:00,11
2458,1324,20:05:00,20:05:00,12
2463,725,19:16:00,19:16:00,0
2463,256,19:30:00,19:30:00,1
2465,249,18:53:00,18:53:00,0
2465,267,19:02:00,19:04:00,1
2465,681,19:29:00,19:31:00,2
2465,1089,19:42:00,19:44:00,3
2465,454,20:02:00,20:04:00,4
2465,987,20:29:00,20:32:00,5
2465,296,21:02:00,21:04:00,6
2465,516,21:10:00,21:12:00,7
2465,510,21:16:00,21:18:00,8
2465,192,21:27:00,21:29:00,9
2465,53,21:41:00,21:54:00,10
2465,1266,23:08:00,23:08:00,11
247,1029,05:41:00,05:41:00,0
247,1291,06:02:00,06:06:00,1
247,665,06:25:00,06:27:00,2
247,589,06:53:00,07:00:00,3
247,634,07:25:00,07:26:00,4
247,31,07:48:00,07:49:00,5
247,393,08:23:00,08:45:00,6
247,23,09:11:00,09:13:00,7
247,574,09:28:00,09:30:00,8
247,810,09:50:00,09:53:00,9
247,1274,10:02:00,10:04:00,10
247,551,10:12:00,10:13:00,11
247,960,10:23:00,10:33:00,12
247,630,10:43:00,10:44:00,13
247,751,10:50:00,10:51:00,14
247,959,10:58:00,10:58:00,15
2473,1266,09:18:00,09:18:00,0
2473,427,10:05:00,10:10:00,1
2473,720,10:48:00,10:58:00,2
2473,902,11:14:00,11:16:00,3
2473,698,11:28:00,11:30:00,4
2473,193,11:46:00,11:49:00,5
2473,137,12:02:00,12:04:00,6
2473,30,12:24:00,12:26:00,7
2473,1325,12:55:00,12:57:00,8
2473,1150,13:54:00,13:56:00,9
2473,1091,14:10:00,14:25:00,10
2473,533,14:42:00,14:44:00,11
2473,1119,14:57:00,14:59:00,12
2473,97,15:13:00,15:15:00,13
2473,1275,15:19:00,15:21:00,14
2473,650,15:28:00,15:30:00,15
2473,402,15:38:00,15:40:00,16
2473,940,15:55:00,15:55:00,17
2485,1252,21:47:00,21:47:00,0
2485,789,22:15:00,22:17:00,1
2485,1369,22:35:00,22:37:00,2
2485,61,22:57:00,22:59:00,3
2485,459,24:00:00,24:26:00,4
2485,1308,24:31:00,24:33:00,5
2485,180,25:24:00,25:27:00,6
2485,1034,28:04:00,28:05:00,7
2485,1106,28:38:00,28:39:00,8
2485,571,29:04:00,29:06:00,9
2485,705,29:20:00,29:28:00,10
2485,927,29:46:00,29:47:00,11
2485,852,30:25:00,30:27:00,12
2485,15,30:32:00,30:38:00,13
2485,219,30:42:00,30:44:00,14
2485,502,31:03:00,31:04:00,15
2485,1069,31:41:00,31:42:00,16
2485,320,31:58:00,31:59:00,17
2485,114,32:39:00,32:42:00,18
2485,347,32:59:00,32:59:00,19
2492,114,20:21:00,20:21:00,0
2492,1048,21:00:00,21:01:00,1
2492,161,21:18:00,21:19:00,2
2492,129,21:55:00,21:56:00,3
2492,18,22:17:00,22:19:00,4
2492,388,22:23:00,22:29:00,5
2492,339,22:33:00,22:35:00,6
2492,712,23:16:00,23:18:00,7
2492,696,23:34:00,23:39:00,8
2492,1324,24:06:00,24:27:00,9
2492,1242,25:07:00,25:08:00,10
2492,1034,25:41:00,25:42:00,11
2492,180,28:08:00,28:10:00,12
2492,478,29:01:00,29:03:00,13
2492,1040,29:09:00,30:00:00,14
2492,572,31:14:00,31:17:00,15
2492,962,31:40:00,31:42:00,16
2492,1379,31:53:00,31:55:00,17
2492,1252,32:24:00,32:24:00,18
2495,1226,16:09:00,16:09:00,0
2495,720,16:47:00,16:58:00,1
2495,902,17:14:00,17:16:00,2
2495,698,17:28:00,17:30:00,3
2495,193,17:46:00,17:48:00,4
2495,137,18:02:00,18:04:00,5
2495,1190,18:24:00,18:26:00,6
2495,1325,18:57:00,18:59:00,7
2495,1150,19:54:00,19:56:00,8
2495,1091,20:10:00,20:25:00,9
2495,533,20:42:00,20:44:00,10
2495,1119,20:57:00,20:59:00,11
2495,97,21:13:00,21:15:00,12
2495,1275,21:19:00,21:21:00,13
2495,650,21:28:00,21:30:00,14
2495,402,21:38:00,21:40:00,15
2495,345,21:55:00,21:55:00,16
2496,170,10:20:00,10:20:00,0
2496,76,10:35:00,10:37:00,1
2496,607,10:55:00,10:56:00,2
2496,368,11:09:00,11:11:00,3
2496,1255,11:51:00,11:51:00,4
25,1208,16:24:00,16:24:00,0
25,906,16:48:00,16:50:00,1
25,351,17:13:00,17:14:00,2
25,1130,17:43:00,17:44:00,3
25,398,17:59:00,18:01:00,4
25,1332,18:25:00,18:32:00,5
25,769,18:45:00,18:45:00,6
250,896,15:06:00,15:06:00,0
250,1115,15:25:00,15:27:00,1
250,101,15:35:00,15:37:00,2
250,1012,15:43:00,15:45:00,3
250,1391,16:02:00,16:08:00,4
250,102,16:39:00,16:40:00,5
250,1305,16:56:00,16:57:00,6
250,1075,17:07:00,17:08:00,7
250,839,17:23:00,17:25:00,8
250,923,17:49:00,17:50:00,9
250,799,18:18:00,18:30:00,10
250,466,19:03:00,19:05:00,11
250,1317,19:23:00,19:25:00,12
250,1256,19:45:00,19:47:00,13
250,1031,20:18:00,20:18:00,14
2500,1293,21:59:00,21:59:00,0
2500,204,22:14:00,22:16:00,1
2500,133,22:22:00,22:24:00,2
2500,515,22:32:00,22:34:00,3
2500,1046,22:52:00,22:54:00,4
2500,1093,23:00:00,23:00:00,5
2508,1186,17:04:00,17:04:00,0
2508,1000,17:31:00,17:33:00,1
2508,571,17:53:00,17:59:00,2
2508,672,18:18:00,18:18:00,3
251,298,10:05:00,10:05:00,0
251,424,10:44:00,10:46:00,1
251,598,10:58:00,11:00:00,2
251,172,11:08:00,11:09:00,3
251,741,11:22:00,11:24:00,4
251,792,11:40:00,11:40:00,5
2518,733,20:54:00,20:54:00,0
2518,226,21:00:00,21:03:00,1
2518,42,22:05:00,22:07:00,2
2518,124,22:54:00,22:57:00,3
2518,31,23:45:00,23:47:00,4
2518,1171,24:13:00,24:29:00,5
2518,1068,25:24:00,25:26:00,6
2518,225,26:54:00,26:56:00,7
2518,558,27:59:00,28:02:00,8
2518,77,29:18:00,29:20:00,9
2518,438,29:37:00,29:39:00,10
2518,1303,29:55:00,29:57:00,11
2518,728,30:30:00,30:32:00,12
2518,207,31:04:00,31:12:00,13
2518,753,32:12:00,32:12:00,14
2520,654,13:50:00,13:50:00,0
2520,1334,14:01:00,14:03:00,1
2520,192,14:12:00,14:14:00,2
2520,842,14:20:00,14:22:00,3
2520,824,14:28:00,14:30:00,4
2520,1138,14:42:00,14:45:00,5
2520,278,15:12:00,15:17:00,6
2520,512,15:36:00,15:38:00,7
2520,1043,15:50:00,15:52:00,8
2520,864,16:02:00,16:04:00,9
2520,452,16:16:00,16:18:00,10
2520,899,16:50:00,16:52:00,11
2520,1072,17:11:00,17:13:00,12
2520,163,17:52:00,17:54:00,13
2520,368,18:05:00,18:07:00,14
2520,1096,18:46:00,18:46:00,15
2521,799,15:41:00,15:41:00,0
2521,759,16:06:00,16:07:00,1
2521,600,16:33:00,16:45:00,2
2521,1293,18:12:00,18:23:00,3
2521,204,18:39:00,18:41:00,4
2521,133,18:47:00,18:49:00,5
2521,515,18:57:00,18:59:00,6
2521,205,19:18:00,19:18:00,7
2526,1333,09:42:00,09:42:00,0
2526,1291,10:00:00,10:06:00,1
2526,665,10:25:00,10:27:00,2
2526,1145,10:53:00,11:00:00,3
2526,634,11:25:00,11:26:00,4
2526,31,11:48:00,11:49:00,5
2526,393,12:23:00,12:45:00,6
2526,23,13:11:00,13:13:00,7
2526,574,13:28:00,13:30:00,8
2526,810,13:50:00,13:53:00,9
2526,1274,14:02:00,14:04:00,10
2526,551,14:12:00,14:13:00,11
2526,960,14:23:00,14:33:00,12
2526,630,14:43:00,14:44:00,13
2526,751,14:50:00,14:51:00,14
2526,959,14:58:00,14:58:00,15
2531,985,06:16:00,06:16:00,0
2531,906,06:37:00,06:38:00,1
2531,804,06:47:00,06:47:00,2
2531,880,06:51:00,06:51:00,3
2531,120,06:54:00,06:55:00,4
2531,1394,06:58:00,06:59:00,5
2531,832,07:01:00,07:02:00,6
2531,351,07:09:00,07:10:00,7
2531,1009,07:20:00,07:20:00,8
2531,428,07:29:00,07:30:00,9
2531,1130,07:42:00,07:43:00,10
2531,277,07:51:00,07:52:00,11
2531,398,07:59:00,08:00:00,12
2531,208,08:13:00,08:13:00,13
2536,858,13:26:00,13:26:00,0
2536,1306,13:59:00,14:13:00,1
2536,922,14:38:00,14:42:00,2
2536,639,15:06:00,15:08:00,3
2536,58,15:43:00,15:55:00,4
2536,1155,16:37:00,16:38:00,5
2536,361,16:42:00,16:46:00,6
2536,11,16:55:00,16:57:00,7
2536,337,17:41:00,17:44:00,8
2536,146,18:35:00,18:37:00,9
2536,987,19:00:00,19:03:00,10
2536,510,19:39:00,19:42:00,11
2536,192,19:56:00,20:00:00,12
2536,824,20:11:00,20:13:00,13
2536,369,20:25:00,20:27:00,14
2536,1298,20:57:00,21:00:00,15
2536,944,21:25:00,21:27:00,16
2536,452,21:46:00,21:48:00,17
2536,1142,22:39:00,22:42:00,18
2536,310,22:59:00,23:01:00,19
2536,919,23:12:00,23:12:00,20
2537,535,09:51:00,09:51:00,0
2537,244,09:59:00,10:01:00,1
2537,1202,10:09:00,10:11:00,2
2537,81,10:20:00,10:38:00,3
2537,366,10:52:00,10:54:00,4
2537,1083,11:20:00,11:23:00,5
2537,456,11:55:00,11:57:00,6
2537,21,12:33:00,12:35:00,7
2537,494,13:03:00,13:11:00,8
2537,424,13:53:00,13:55:00,9
2537,240,14:06:00,14:08:00,10
2537,88,14:47:00,14:49:00,11
2537,1045,15:55:00,15:57:00,12
2537,134,16:07:00,16:09:00,13
2537,258,16:20:00,16:22:00,14
2537,737,16:36:00,16:38:00,15
2537,616,17:01:00,17:05:00,16
2537,1192,17:27:00,17:41:00,17
2537,828,17:52:00,17:54:00,18
2537,1088,18:05:00,18:07:00,19
2537,164,18:19:00,18:19:00,20
2538,620,06:34:00,06:34:00,0
2538,674,06:49:00,06:51:00,1
2538,755,07:30:00,07:31:00,2
2538,1114,08:00:00,08:01:00,3
2538,1146,08:36:00,08:40:00,4
2538,110,09:10:00,09:12:00,5
2538,372,09:30:00,09:32:00,6
2538,1335,09:51:00,09:53:00,7
2538,190,10:19:00,10:21:00,8
2538,1290,10:34:00,10:44:00,9
2538,929,10:49:00,10:49:00,10
2538,1232,11:01:00,11:01:00,11
2547,176,06:04:00,06:04:00,0
2547,1386,06:18:00,06:20:00,1
2547,942,06:28:00,06:30:00,2
2547,583,06:37:00,06:39:00,3
2547,1356,06:44:00,06:46:00,4
2547,363,07:02:00,07:04:00,5
2547,382,07:16:00,07:18:00,6
2547,1091,07:35:00,07:48:00,7
2547,121,08:02:00,08:04:00,8
2547,867,09:00:00,09:02:00,9
2547,30,09:32:00,09:34:00,10
2547,196,09:54:00,09:56:00,11
2547,1157,10:08:00,10:10:00,12
2547,1199,10:24:00,10:26:00,13
2547,744,10:35:00,10:37:00,14
2547,785,10:52:00,11:07:00,15
2547,749,11:39:00,11:48:00,16
2547,174,12:07:00,12:07:00,17
255,494,09:15:00,09:15:00,0
255,204,09:32:00,09:33:00,1
255,603,09:59:00,10:01:00,2
255,240,10:18:00,10:20:00,3
255,88,11:18:00,11:20:00,4
255,1045,12:11:00,12:13:00,5
255,737,12:43:00,12:45:00,6
255,825,13:05:00,13:09:00,7
255,92,13:34:00,13:36:00,8
255,303,14:24:00,14:26:00,9
255,971,14:54:00,14:57:00,10
255,1244,15:21:00,15:23:00,11
255,943,16:15:00,16:18:00,12
255,234,17:02:00,17:04:00,13
255,307,17:14:00,17:17:00,14
255,391,17:20:00,17:22:00,15
255,138,17:29:00,17:29:00,16
2550,1332,08:32:00,08:32:00,0
2550,769,08:45:00,08:45:00,1
2554,920,12:47:00,12:47:00,0
2554,83,12:54:00,12:56:00,1
2554,505,13:19:00,13:21:00,2
2554,456,14:01:00,14:03:00,3
2554,69,14:47:00,14:49:00,4
2554,298,15:04:00,15:09:00,5
2554,968,15:36:00,15:37:00,6
2554,1358,15:51:00,15:51:00,7
2563,311,16:01:00,16:01:00,0
2563,797,16:39:00,16:41:00,1
2563,1325,17:01:00,17:03:00,2
2563,1359,17:21:00,17:22:00,3
2563,532,17:38:00,17:39:00,4
2563,1,18:04:00,18:05:00,5
2563,1211,18:21:00,18:22:00,6
2563,416,18:40:00,18:42:00,7
2563,792,19:09:00,19:20:00,8
2563,76,19:35:00,19:37:00,9
2563,73,19:48:00,19:50:00,10
2563,607,19:58:00,20:00:00,11
2563,900,20:13:00,20:15:00,12
2563,724,20:22:00,20:23:00,13
2563,968,20:34:00,20:35:00,14
2563,895,20:46:00,20:48:00,15
2563,1358,20:54:00,20:54:00,16
2565,896,19:06:00,19:06:00,0
2565,1115,19:25:00,19:27:00,1
2565,101,19:35:00,19:37:00,2
2565,1012,19:43:00,19:45:00,3
2565,1391,20:02:00,20:08:00,4
2565,839,21:23:00,21:25:00,5
2565,408,21:49:00,21:50:00,6
2565,799,22:18:00,22:18:00,7
2570,1208,19:27:00,19:27:00,0
2570,204,19:43:00,19:45:00,1
2570,240,20:18:00,20:20:00,2
2570,88,21:02:00,21:04:00,3
2570,1045,22:11:00,22:13:00,4
2570,737,22:43:00,22:45:00,5
2570,323,23:05:00,23:09:00,6
2570,465,23:27:00,23:29:00,7
2570,624,23:41:00,23:43:00,8
2570,844,23:59:00,24:01:00,9
2570,988,24:21:00,24:21:00,10
2579,687,14:30:00,14:30:00,0
2579,166,16:28:00,16:28:00,1
2582,616,10:42:00,10:42:00,0
2582,1108,11:03:00,11:07:00,1
2582,624,11:21:00,11:23:00,2
2582,844,11:40:00,11:42:00,3
2582,785,12:13:00,12:29:00,4
2582,902,12:46:00,12:49:00,5
2582,698,12:59:00,13:01:00,6
2582,193,13:15:00,13:17:00,7
2582,137,13:28:00,13:30:00,8
2582,867,14:17:00,14:19:00,9
2582,1329,15:02:00,15:03:00,10
2582,1150,15:25:00,15:27:00,11
2582,829,15:40:00,15:42:00,12
2582,533,15:56:00,15:58:00,13
2582,1119,16:10:00,16:12:00,14
2582,189,16:21:00,16:23:00,15
2582,1106,16:39:00,16:41:00,16
2582,586,16:50:00,16:51:00,17
2582,94,17:22:00,17:22:00,18
2586,1322,18:11:00,18:11:00,0
2586,1155,18:19:00,18:21:00,1
2586,711,18:25:00,18:28:00,2
2586,13,18:38:00,18:40:00,3
2586,659,18:57:00,18:59:00,4
2586,1251,19:13:00,19:15:00,5
2586,555,19:37:00,19:38:00,6
2586,5,19:58:00,20:01:00,7
2586,797,20:39:00,20:41:00,8
2586,1325,21:01:00,21:03:00,9
2586,1359,21:21:00,21:22:00,10
2586,532,21:38:00,21:39:00,11
2586,1,22:03:00,22:04:00,12
2586,1211,22:22:00,22:23:00,13
2586,416,22:41:00,22:43:00,14
2586,1105,23:09:00,23:09:00,15
2593,976,18:59:00,18:59:00,0
2593,929,19:11:00,19:11:00,1
2593,469,19:16:00,19:28:00,2
2593,151,19:40:00,19:42:00,3
2593,632,20:06:00,20:08:00,4
2593,485,20:27:00,20:28:00,5
2593,1180,20:46:00,20:48:00,6
2593,87,21:18:00,21:18:00,7
2594,74,16:44:00,16:44:00,0
2594,699,16:58:00,16:59:00,1
2594,277,17:07:00,17:07:00,2
2594,1130,17:16:00,17:17:00,3
2594,856,17:29:00,17:32:00,4
2594,1009,17:40:00,17:41:00,5
2594,80,17:50:00,17:51:00,6
2594,479,18:01:00,18:03:00,7
2594,181,18:06:00,18:07:00,8
2594,453,18:11:00,18:11:00,9
2594,1350,18:21:00,18:22:00,10
2594,48,18:43:00,18:43:00,11
2598,1117,17:03:00,17:03:00,0
2598,736,17:07:00,17:09:00,1
2598,1156,17:47:00,17:49:00,2
2598,1029,18:21:00,18:38:00,3
2598,334,18:49:00,18:50:00,4
2598,1291,19:01:00,19:09:00,5
2598,665,19:25:00,19:27:00,6
2598,1145,19:56:00,20:03:00,7
2598,31,20:48:00,20:49:00,8
2598,393,21:23:00,21:23:00,9
26,725,19:47:00,19:47:00,0
26,152,20:23:00,20:23:00,1
2601,858,09:26:00,09:26:00,0
2601,1306,09:59:00,10:13:00,1
2601,922,10:39:00,10:42:00,2
2601,639,11:06:00,11:08:00,3
2601,58,11:43:00,11:55:00,4
2601,1155,12:37:00,12:38:00,5
2601,361,12:42:00,12:46:00,6
2601,11,12:55:00,12:57:00,7
2601,337,13:41:00,13:44:00,8
2601,146,14:35:00,14:37:00,9
2601,987,15:00:00,15:03:00,10
2601,510,15:42:00,15:44:00,11
2601,192,15:56:00,16:00:00,12
2601,824,16:11:00,16:13:00,13
2601,369,16:25:00,16:27:00,14
2601,1298,16:47:00,16:50:00,15
2601,944,17:16:00,17:18:00,16
2601,452,17:46:00,17:48:00,17
2601,1094,18:39:00,18:42:00,18
2601,1241,19:21:00,19:23:00,19
2601,492,19:34:00,19:36:00,20
2601,1012,20:03:00,20:05:00,21
2601,1208,20:24:00,20:24:00,22
2603,303,07:20:00,07:20:00,0
2603,642,07:51:00,07:53:00,1
2603,833,08:16:00,08:18:00,2
2603,539,08:53:00,08:56:00,3
2603,512,09:16:00,09:18:00,4
2603,1043,09:32:00,09:34:00,5
2603,1123,09:45:00,09:47:00,6
2603,452,09:58:00,10:00:00,7
2603,899,10:36:00,10:38:00,8
2603,1094,10:59:00,11:01:00,9
2603,163,11:52:00,11:54:00,10
2603,368,12:04:00,12:06:00,11
2603,370,12:46:00,12:46:00,12
2605,347,17:52:00,17:52:00,0
2605,114,18:15:00,18:21:00,1
2605,1048,19:00:00,19:01:00,2
2605,161,19:18:00,19:19:00,3
2605,129,19:55:00,19:56:00,4
2605,18,20:17:00,20:19:00,5
2605,201,20:23:00,20:40:00,6
2605,226,20:46:00,20:48:00,7
2605,986,21:48:00,21:49:00,8
2605,820,21:59:00,22:00:00,9
2605,965,22:29:00,22:31:00,10
2605,1117,22:35:00,22:35:00,11
2607,725,18:16:00,18:16:00,0
2607,228,18:30:00,18:30:00,1
2610,114,20:21:00,20:21:00,0
2610,1048,21:00:00,21:01:00,1
2610,161,21:18:00,21:19:00,2
2610,129,21:55:00,21:56:00,3
2610,18,22:17:00,22:19:00,4
2610,388,22:23:00,22:29:00,5
2610,339,22:33:00,22:35:00,6
2610,712,23:16:00,23:18:00,7
2610,696,23:33:00,23:35:00,8
2610,1324,23:58:00,24:32:00,9
2610,1242,25:05:00,25:06:00,10
2610,1034,25:39:00,25:41:00,11
2610,180,28:08:00,28:10:00,12
2610,478,29:01:00,29:03:00,13
2610,1040,29:09:00,30:00:00,14
2610,572,31:14:00,31:17:00,15
2610,962,31:40:00,31:42:00,16
2610,1379,31:53:00,31:55:00,17
2610,1252,32:24:00,32:24:00,18
2611,176,18:04:00,18:04:00,0
2611,1386,18:18:00,18:20:00,1
2611,942,18:28:00,18:30:00,2
2611,583,18:37:00,18:39:00,3
2611,1356,18:44:00,18:46:00,4
2611,363,19:02:00,19:04:00,5
2611,382,19:16:00,19:18:00,6
2611,1091,19:35:00,19:48:00,7
2611,121,20:02:00,20:04:00,8
2611,1329,20:27:00,20:29:00,9
2611,745,21:06:00,21:06:00,10
2612,166,16:54:00,16:54:00,0
2612,451,18:25:00,18:25:00,1
2614,1146,07:40:00,07:40:00,0
2614,110,08:12:00,08:14:00,1
2614,703,08:30:00,08:32:00,2
2614,669,08:39:00,08:41:00,3
2614,1223,08:50:00,08:52:00,4
2614,289,09:14:00,09:16:00,5
2614,988,09:33:00,09:36:00,6
2614,523,09:56:00,09:58:00,7
2614,174,10:12:00,10:12:00,8
2615,433,14:52:00,14:52:00,0
2615,391,14:55:00,14:57:00,1
2615,125,16:16:00,16:17:00,2
2615,599,16:49:00,16:49:00,3
2622,624,09:44:00,09:44:00,0
2622,844,10:00:00,10:02:00,1
2622,36,10:22:00,10:24:00,2
2622,270,10:43:00,10:45:00,3
2622,951,11:06:00,11:08:00,4
2622,1198,11:18:00,11:20:00,5
2622,835,11:27:00,11:29:00,6
2622,1180,11:45:00,11:46:00,7
2622,597,12:18:00,12:36:00,8
2622,1081,13:08:00,13:10:00,9
2622,589,13:54:00,14:00:00,10
2622,1000,14:27:00,14:29:00,11
2622,1291,14:47:00,14:55:00,12
2622,352,15:05:00,15:06:00,13
2622,1029,15:17:00,15:30:00,14
2622,1158,16:01:00,16:03:00,15
2622,871,16:37:00,16:39:00,16
2622,1117,16:44:00,16:44:00,17
2623,109,08:55:00,08:55:00,0
2623,451,10:25:00,10:25:00,1
2628,799,13:41:00,13:41:00,0
2628,445,14:06:00,14:07:00,1
2628,600,14:33:00,14:45:00,2
2628,263,16:12:00,16:18:00,3
2628,204,16:34:00,16:36:00,4
2628,133,16:42:00,16:44:00,5
2628,515,16:55:00,16:58:00,6
2628,407,17:18:00,17:18:00,7
2629,799,09:41:00,09:41:00,0
2629,923,10:06:00,10:07:00,1
2629,600,10:33:00,10:35:00,2
2629,1075,10:49:00,10:50:00,3
2629,210,11:00:00,11:02:00,4
2629,1175,11:16:00,11:18:00,5
2629,263,11:52:00,11:58:00,6
2629,204,12:14:00,12:16:00,7
2629,133,12:22:00,12:24:00,8
2629,515,12:32:00,12:34:00,9
2629,407,12:53:00,12:53:00,10
2633,1333,11:42:00,11:42:00,0
2633,1291,12:00:00,12:06:00,1
2633,665,12:25:00,12:27:00,2
2633,1145,12:53:00,13:00:00,3
2633,634,13:25:00,13:26:00,4
2633,31,13:48:00,13:49:00,5
2633,393,14:23:00,14:45:00,6
2633,23,15:11:00,15:13:00,7
2633,574,15:28:00,15:30:00,8
2633,810,15:50:00,15:53:00,9
2633,1274,16:02:00,16:04:00,10
2633,551,16:12:00,16:13:00,11
2633,960,16:23:00,16:33:00,12
2633,630,16:43:00,16:44:00,13
2633,751,16:50:00,16:51:00,14
2633,959,16:58:00,16:58:00,15
2635,624,17:44:00,17:44:00,0
2635,844,18:00:00,18:02:00,1
2635,36,18:22:00,18:24:00,2
2635,270,18:43:00,18:45:00,3
2635,951,19:06:00,19:08:00,4
2635,1198,19:18:00,19:20:00,5
2635,835,19:27:00,19:29:00,6
2635,1180,19:45:00,19:46:00,7
2635,597,20:18:00,20:36:00,8
2635,1081,21:08:00,21:10:00,9
2635,589,21:54:00,22:00:00,10
2635,1000,22:27:00,22:29:00,11
2635,1291,22:47:00,22:55:00,12
2635,352,23:05:00,23:06:00,13
2635,1029,23:17:00,23:17:00,14
2638,527,09:41:00,09:41:00,0
2638,244,09:49:00,09:51:00,1
2638,1202,09:59:00,10:01:00,2
2638,281,10:09:00,10:27:00,3
2638,366,10:43:00,10:45:00,4
2638,794,11:13:00,11:15:00,5
2638,358,11:29:00,11:34:00,6
2638,1210,11:57:00,12:30:00,7
2638,386,12:49:00,12:51:00,8
2638,612,13:10:00,13:12:00,9
2638,445,13:42:00,13:44:00,10
2638,936,14:02:00,14:04:00,11
2638,1276,14:38:00,14:40:00,12
2638,112,15:16:00,15:18:00,13
2638,1129,15:53:00,15:55:00,14
2638,197,16:13:00,16:15:00,15
2638,1001,16:54:00,16:57:00,16
2638,1116,17:16:00,17:17:00,17
2638,319,17:40:00,17:42:00,18
