route_id,route_short_name,route_type,route_url,agency_id,route_desc,route_color,route_text_color,"route_long_name"
28-11-28,28,3,,19,Rohrbach Markt - Hasenleiser,B2A0CD,000000,"HD Rohrbach Markt - Kirchheim S-Bahnhof - Hasenleiser - Rohrbach Markt"
29-4-29,29,3,,19,Bismarckplatz - Boxberg,0BBBEF,000000,"HD Bismarckplatz - Rohrbach - Mombertplatz - Boxberg - Mombertplatz - Rohrbach - HD Bismarckplatz"
29-5-29,29,3,,19,Bismarckplatz - Boxberg,0BBBEF,000000,"HD Bismarckplatz - Rohrbach - Mombertplatz - Boxberg - Mombertplatz - Rohrbach - HD Bismarckplatz"
31-3-31,31,3,,19,Uniklinikum - Neuenheim - Uniplatz,4A96D2,000000,"HD Uniklinikum - Neuenheim - Bismarckplatz - Universitätsplatz"
325-211-M5,M5,3,,19,,FFCC00,000000,"Kirschnerstraße - Bunsengymnasium"
32-12-32,32,3,,19,Uniklinikum - Hauptbf. - Uniplatz,A2C3D6,000000,"HD Uniklinikum - Zoo - HD Hbf - Bismarckplatz - Universitätsplatz"
31-18-31,31,3,,19,Uniklinikum - Neuenheim - Uniplatz,4A96D2,000000,"HD Uniklinikum - Neuenheim - Bismarckplatz - Universitätsplatz"
322-217-M2,M2,3,,19,,009FE3,FFFFFF,"Wieblingen Mitte - Bismarckplatz"
33-12-33,33,3,,19,Emmertsgrund - Köpfel,0069B4,FFFFFF,"HD Emmertsgrund - Rohrbach Süd - Hasenleiser - Kirchheim West - Czernyring - HD Hbf - Bismarckplatz - Altstadt - Ziegelhausen Köpfel"
33-25-33,33,3,,19,Emmertsgrund - Köpfel,0069B4,FFFFFF,"HD Emmertsgrund - Rohrbach Süd - Hasenleiser - Kirchheim West - Czernyring - HD Hbf - Bismarckplatz - Altstadt - Ziegelhausen Köpfel"
34-25-34,34,3,,19,Stotz - Heidebuckelweg,009FE3,FFFFFF,"HD Pfaffengrund - Wieblingen - Heidelberg Hbf - Wilhelmsfeld - Heiligkreuzsteinach"
34-19-34,34,3,,19,Stotz - Heidebuckelweg,009FE3,FFFFFF,"HD Pfaffengrund - Wieblingen - Heidelberg Hbf - Wilhelmsfeld - Heiligkreuzsteinach"
322-214-M2,M2,3,,19,,009FE3,FFFFFF,"Bismarckplatz - Wieblingen Mitte"
39-222-39A,39A,3,,19,Bismarckplatz - Königstuhl,4E2583,FFFFFF,"HD Bismarckplatz - Speyererhof - EMBL - Boxberg/Kohlhof - Königstuhl"
39-203-39A,39A,3,,19,Bismarckplatz - Königstuhl,4E2583,FFFFFF,"HD Bismarckplatz - Speyererhof - EMBL - Boxberg/Kohlhof - Königstuhl"
39-204-39A,39A,3,,19,Bismarckplatz - Königstuhl,4E2583,FFFFFF,"HD Bismarckplatz - Speyererhof - EMBL - Boxberg/Kohlhof - Königstuhl"
39-219-39A,39A,3,,19,Bismarckplatz - Königstuhl,4E2583,FFFFFF,"HD Bismarckplatz - Speyererhof - EMBL - Boxberg/Kohlhof - Königstuhl"
325-213-M5,M5,3,,19,,FFCC00,000000,"Kopfklinik - Bismarckplatz"
1-93-1,1,0,,19,Rheinau - Schönau,F39B9B,000000,"MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
63-11-63,63,3,,19,MA Hauptbahnhof - Lindenhof,A2C3D6,000000,"MA Pfalzplatz - Hochschule - Möhlstraße - Kunstverein - Wasserturm - MA Hauptbahnhof"
63-12-63,63,3,,19,MA Hauptbahnhof - Lindenhof,A2C3D6,000000,"MA Pfalzplatz - Hochschule - Möhlstraße - Kunstverein - Wasserturm - MA Hauptbahnhof"
63-8-63,63,3,,19,MA Hauptbahnhof - Lindenhof,A2C3D6,000000,"MA Pfalzplatz - Hochschule - Möhlstraße - Kunstverein - Wasserturm - MA Hauptbahnhof"
63-5-63,63,3,,19,MA Hauptbahnhof - Lindenhof,A2C3D6,000000,"MA Pfalzplatz - Hochschule - Möhlstraße - Kunstverein - Wasserturm - MA Hauptbahnhof"
504-31-4,4,0,,19,,E30613,FFFFFF,"Bonifatiuskirche - Käfertaler Wald"
504-32-4,4,0,,19,,E30613,FFFFFF,"Käfertaler Wald - Bonifatiuskirche"
504-33-4,4,0,,19,,E30613,FFFFFF,"Bonifatiuskirche - Käfertaler Wald"
504-34-4,4,0,,19,,E30613,FFFFFF,"Käfertaler Wald - Bonifatiuskirche"
1-471-E,E,0,,19,Rheinau - Schönau,9C9C9C,000000,"MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
2-452-E,E,0,,19,Feudenheim - Neckarstadt West,9C9C9C,000000,"MA Feudenheim - Universitätsklinikum - Wasserturm - Paradeplatz - Rheinstraße - Alte Feuerwache - MA Neckarstadt West"
3-474-E,E,0,,19,Sandhofen - Rheingoldhalle,9C9C9C,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-863-3,3,0,,19,Sandhofen - Rheingoldhalle,D6AD00,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-444-E,E,0,,19,Sandhofen - Rheingoldhalle,9C9C9C,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-862-3,3,0,,19,Sandhofen - Rheingoldhalle,D6AD00,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
4-856-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-881-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
53-811-53,53,3,,19,Kurpfalzbrücke - Käfertal / Im Rott,0BBBEF,000000,"MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
53-812-53,53,3,,19,Kurpfalzbrücke - Käfertal / Im Rott,0BBBEF,000000,"MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
61-802-61,61,3,,19,Kurpfalzbrücke - Wohlgelegen,4A96D2,000000,"MA Kurpfalzbrücke - Carl-Benz-Straße - Bonifatiuskirche - Ludolf-Krehl-Straße - Einkaufszentrum Wohlgelegen"
61-801-61,61,3,,19,Kurpfalzbrücke - Wohlgelegen,4A96D2,000000,"MA Kurpfalzbrücke - Carl-Benz-Straße - Bonifatiuskirche - Ludolf-Krehl-Straße - Einkaufszentrum Wohlgelegen"
61-812-61,61,3,,19,Kurpfalzbrücke - Wohlgelegen,4A96D2,000000,"MA Kurpfalzbrücke - Carl-Benz-Straße - Bonifatiuskirche - Ludolf-Krehl-Straße - Einkaufszentrum Wohlgelegen"
61-811-61,61,3,,19,Kurpfalzbrücke - Wohlgelegen,4A96D2,000000,"MA Kurpfalzbrücke - Carl-Benz-Straße - Bonifatiuskirche - Ludolf-Krehl-Straße - Einkaufszentrum Wohlgelegen"
61-813-61,61,3,,19,Kurpfalzbrücke - Wohlgelegen,4A96D2,000000,"MA Kurpfalzbrücke - Carl-Benz-Straße - Bonifatiuskirche - Ludolf-Krehl-Straße - Einkaufszentrum Wohlgelegen"
4-422-E,E,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,9C9C9C,000000,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-142-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-173-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-471-E,E,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,9C9C9C,000000,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
5-39-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-60-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-30-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-66-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
10-163-10,10,0,,19,Friesenheim - Luitpoldhafen,A71680,FFFFFF,"LU Friesenheim - LU Hbf - Berliner Platz - LU Luitpoldhafen"
10-463-E,E,0,,19,Friesenheim - Luitpoldhafen,9C9C9C,000000,"LU Friesenheim - LU Hbf - Berliner Platz - LU Luitpoldhafen"
14-446-E,E,0,,19,,9C9C9C,000000,"Weberstraße - MA Hauptbahnhof"
14-441-E,E,0,,19,,9C9C9C,000000,"MA Hauptbahnhof - Weberstraße"
14-471-E,E,0,,19,,9C9C9C,000000,"Käfertal Bahnhof - MA Hauptbahnhof"
14-472-E,E,0,,19,,9C9C9C,000000,"MA Hauptbahnhof - Käfertal Bahnhof"
6-471-E,E,0,,19,Rheingönheim - Neuostheim/Neuhermsheim,9C9C9C,000000,"MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
23-463-E,E,0,,19,Handschuhsheim - Leimen,9C9C9C,000000,"HD Handschuhsheim - HD Bismarckplatz - HD Rohrbach - Leimen"
24-106-24,24,0,,19,Handschuhsheim - Rohrbach Süd,8D2176,FFFFFF,"Rohrbach Süd - HD Hbf - Technologiepark - HD Handschuhsheim - Dossenheim - Schriesheim"
24-108-24,24,0,,19,Handschuhsheim - Rohrbach Süd,8D2176,FFFFFF,"Rohrbach Süd - HD Hbf - Technologiepark - HD Handschuhsheim - Dossenheim - Schriesheim"
72-5-72,72,3,,19,Am Herrschaftsweiher - Melm,0069B4,FFFFFF,"LU Ruchheim - Oderstraße - Hans-Warsch-Platz - Melm"
72-4-72,72,3,,19,Am Herrschaftsweiher - Melm,0069B4,FFFFFF,"LU Ruchheim - Oderstraße - Hans-Warsch-Platz - Melm"
72-24-72,72,3,,19,Am Herrschaftsweiher - Melm,0069B4,FFFFFF,"LU Ruchheim - Oderstraße - Hans-Warsch-Platz - Melm"
74-11-74,74,3,,19,Berliner Platz - Niederf. - LU Hbf.,83D0F5,000000,"LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
74-14-74,74,3,,19,Berliner Platz - Niederf. - LU Hbf.,83D0F5,000000,"LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
74-39-74,74,3,,19,Berliner Platz - Niederf. - LU Hbf.,83D0F5,000000,"LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
74-17-74,74,3,,19,Berliner Platz - Niederf. - LU Hbf.,83D0F5,000000,"LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
74-8-74,74,3,,19,Berliner Platz - Niederf. - LU Hbf.,83D0F5,000000,"LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
74-308-74E,74E,3,,19,Berliner Platz - Niederf. - LU Hbf.,9D9D9C,000000,"LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
96-12-96,96,3,,19,Berliner Platz - Rheingönheim,C05C13,FFFFFF,"LU Berliner Platz - Mundenheim - Rheingönheim - Gartenstadt - Maudach"
87-12-87,87,3,,19,Nachtweide - Londoner Ring - Oppau,69598F,FFFFFF,"LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
87-15-87,87,3,,19,Nachtweide - Londoner Ring - Oppau,69598F,FFFFFF,"LU Oppau - Gemeindehaus - Edigheim - LU Pfingstweide"
510-207-10,10,3,,19,,A71680,FFFFFF,"Kreuzstraße - Friesenheim Mitte"
53-24-53,53,3,,19,Kurpfalzbrücke - Käfertal / Im Rott,0BBBEF,000000,"MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
105-1-5,5,3,,19,,00975F,FFFFFF,"Käfertal Bahnhof - MA Hauptbahnhof"
39-3-39,39,3,,19,Bismarckplatz - Königstuhl,4E2583,FFFFFF,"HD Bismarckplatz - Speyererhof - EMBL - Boxberg/Kohlhof - Königstuhl"
39-6-39,39,3,,19,Bismarckplatz - Königstuhl,4E2583,FFFFFF,"HD Bismarckplatz - Speyererhof - EMBL - Boxberg/Kohlhof - Königstuhl"
27-28-27,27,3,,19,Rohrbach Gewerbegeb. - Emmertsgrund,4E2583,FFFFFF,"HD Emmertsgrund - Mombertplatz - Rohrbach Süd - Rohrbach Gewerbegebiet"
28-3-28,28,3,,19,Rohrbach Markt - Hasenleiser,B2A0CD,000000,"HD Rohrbach Markt - Kirchheim S-Bahnhof - Hasenleiser - Rohrbach Markt"
39-226-39A,39A,3,,19,Bismarckplatz - Königstuhl,4E2583,FFFFFF,"HD Bismarckplatz - Speyererhof - EMBL - Boxberg/Kohlhof - Königstuhl"
321-204-M1,M1,3,,19,,966C29,FFFFFF,"Emmertsgrund - Bismarckplatz"
32-23-32,32,3,,19,Uniklinikum - Hauptbf. - Uniplatz,A2C3D6,000000,"HD Uniklinikum - Zoo - HD Hbf - Bismarckplatz - Universitätsplatz"
27-5-27,27,3,,19,Rohrbach Gewerbegeb. - Emmertsgrund,4E2583,FFFFFF,"HD Emmertsgrund - Mombertplatz - Rohrbach Süd - Rohrbach Gewerbegebiet"
33-4-33,33,3,,19,Emmertsgrund - Köpfel,0069B4,FFFFFF,"HD Emmertsgrund - Rohrbach Süd - Hasenleiser - Kirchheim West - Czernyring - HD Hbf - Bismarckplatz - Altstadt - Ziegelhausen Köpfel"
33-30-33,33,3,,19,Emmertsgrund - Köpfel,0069B4,FFFFFF,"HD Emmertsgrund - Rohrbach Süd - Hasenleiser - Kirchheim West - Czernyring - HD Hbf - Bismarckplatz - Altstadt - Ziegelhausen Köpfel"
33-23-33,33,3,,19,Emmertsgrund - Köpfel,0069B4,FFFFFF,"HD Emmertsgrund - Rohrbach Süd - Hasenleiser - Kirchheim West - Czernyring - HD Hbf - Bismarckplatz - Altstadt - Ziegelhausen Köpfel"
33-16-33,33,3,,19,Emmertsgrund - Köpfel,0069B4,FFFFFF,"HD Emmertsgrund - Rohrbach Süd - Hasenleiser - Kirchheim West - Czernyring - HD Hbf - Bismarckplatz - Altstadt - Ziegelhausen Köpfel"
27-8-27,27,3,,19,Rohrbach Gewerbegeb. - Emmertsgrund,4E2583,FFFFFF,"HD Emmertsgrund - Mombertplatz - Rohrbach Süd - Rohrbach Gewerbegebiet"
325-212-M5,M5,3,,19,,FFCC00,000000,"S-Bahnhof Altstadt - Bismarckplatz"
34-32-34,34,3,,19,Stotz - Heidebuckelweg,009FE3,FFFFFF,"HD Pfaffengrund - Wieblingen - Heidelberg Hbf - Wilhelmsfeld - Heiligkreuzsteinach"
34-33-34,34,3,,19,Stotz - Heidebuckelweg,009FE3,FFFFFF,"HD Pfaffengrund - Wieblingen - Heidelberg Hbf - Wilhelmsfeld - Heiligkreuzsteinach"
34-34-34,34,3,,19,Stotz - Heidebuckelweg,009FE3,FFFFFF,"HD Pfaffengrund - Wieblingen - Heidelberg Hbf - Wilhelmsfeld - Heiligkreuzsteinach"
34-35-34,34,3,,19,Stotz - Heidebuckelweg,009FE3,FFFFFF,"HD Pfaffengrund - Wieblingen - Heidelberg Hbf - Wilhelmsfeld - Heiligkreuzsteinach"
35-18-35,35,3,,19,Wieblingen - Neckargemünd,4E2583,FFFFFF,"HD Wieblingen - Bismarckplatz - Schlierbach - Neckargemünd"
38-11-38,38,3,,19,Handschuhsheim OEG Bf. - Turnerbrunnen,0097B6,FFFFFF,"HD Handschuhsheim Hans-Thoma-Platz - Mühltal - Hans-Thoma-Platz"
38-12-38,38,3,,19,Handschuhsheim OEG Bf. - Turnerbrunnen,0097B6,FFFFFF,"HD Handschuhsheim Hans-Thoma-Platz - Mühltal - Hans-Thoma-Platz"
32-28-32,32,3,,19,Uniklinikum - Hauptbf. - Uniplatz,A2C3D6,000000,"HD Uniklinikum - Zoo - HD Hbf - Bismarckplatz - Universitätsplatz"
6-473-E,E,0,,19,Rheingönheim - Neuostheim/Neuhermsheim,9C9C9C,000000,"MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
1-401-E,E,0,,19,Rheinau - Schönau,9C9C9C,000000,"MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
4-478-E,E,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,9C9C9C,000000,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-886-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
6-433-E,E,0,,19,Rheingönheim - Neuostheim/Neuhermsheim,9C9C9C,000000,"MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
72-95-72,72,3,,19,Am Herrschaftsweiher - Melm,0069B4,FFFFFF,"LU Ruchheim - Oderstraße - Hans-Warsch-Platz - Melm"
